id,event_type,account_id,inbox_id,user_id,conversation_id,created_at,updated_at,instance
1667900,conversation_resolved,1,2,1,101046,2025-05-05 15:27:21.000,2025-05-05 15:27:21.000,3
1668316,conversation_opened,5,118,10,101194,2025-01-28 17:28:58.000,2025-01-28 17:28:58.000,2
1676907,conversation_assignment_changed,5,2,12,104323,2025-05-17 01:50:33.000,2025-05-17 01:50:33.000,2
1678276,conversation_created,1,117,1,104828,2025-01-17 16:55:19.000,2025-01-17 16:55:19.000,2
1665813,conversation_assignment_changed,1,2,14,100292,2025-03-01 10:35:42.000,2025-03-01 10:35:42.000,2
1675323,conversation_created,5,6,1,103753,2025-05-01 15:36:48.000,2025-05-01 15:36:48.000,2
1671281,conversation_assignment_changed,5,118,11,102274,2025-01-11 19:37:37.000,2025-01-11 19:37:37.000,2
1672611,conversation_resolved,1,2,12,102756,2025-01-06 11:54:26.000,2025-01-06 11:54:26.000,1
1671268,conversation_created,2,6,1,102270,2025-05-30 11:12:45.000,2025-05-30 11:12:45.000,1
1669992,conversation_created,1,118,1,101808,2025-05-30 12:41:40.000,2025-05-30 12:41:40.000,1
1670380,conversation_assignment_changed,2,117,11,101943,2025-04-18 03:17:07.000,2025-04-18 03:17:07.000,1
1677502,conversation_created,1,2,1,104548,2025-04-19 16:59:19.000,2025-04-19 16:59:19.000,2
1676397,conversation_created,2,6,1,104136,2025-04-06 22:49:22.000,2025-04-06 22:49:22.000,1
1671534,conversation_created,1,117,1,102360,2025-04-30 06:30:55.000,2025-04-30 06:30:55.000,1
1666892,conversation_resolved,5,118,14,100679,2025-03-23 08:31:32.000,2025-03-23 08:31:32.000,2
1674019,conversation_assignment_changed,2,2,15,103281,2025-05-22 23:25:02.000,2025-05-22 23:25:02.000,1
1672984,conversation_created,5,2,1,102892,2025-05-15 09:04:20.000,2025-05-15 09:04:20.000,2
1671140,conversation_resolved,1,117,1,102225,2025-03-09 07:31:55.000,2025-03-09 07:31:55.000,2
1672966,conversation_opened,1,6,15,102885,2025-02-25 08:14:19.000,2025-02-25 08:14:19.000,2
1671283,conversation_created,5,118,1,102275,2025-02-06 18:07:05.000,2025-02-06 18:07:05.000,2
1675980,conversation_assignment_changed,1,2,11,103988,2025-04-02 03:57:54.000,2025-04-02 03:57:54.000,2
1673457,conversation_assignment_changed,5,6,,103066,2025-05-03 11:36:38.000,2025-05-03 11:36:38.000,2
1676337,conversation_resolved,1,6,10,104115,2025-02-02 03:37:53.000,2025-02-02 03:37:53.000,2
1666033,conversation_opened,1,118,12,100367,2025-04-21 15:59:22.000,2025-04-21 15:59:22.000,1
1674281,conversation_resolved,5,118,1,103380,2025-01-17 07:26:21.000,2025-01-17 07:26:21.000,2
1673434,conversation_created,5,2,1,103057,2025-02-24 08:59:37.000,2025-02-24 08:59:37.000,2
1665516,conversation_created,2,117,1,100183,2025-05-16 10:01:45.000,2025-05-16 10:01:45.000,1
1669243,conversation_resolved,2,118,10,101534,2025-05-12 23:22:05.000,2025-05-12 23:22:05.000,1
1668930,conversation_resolved,2,117,1,101420,2025-02-15 13:48:03.000,2025-02-15 13:48:03.000,1
1665558,conversation_resolved,1,118,15,100197,2025-03-14 03:06:58.000,2025-03-14 03:06:58.000,1
1676963,conversation_resolved,1,117,10,104341,2025-03-20 20:07:30.000,2025-03-20 20:07:30.000,1
1669562,conversation_resolved,2,2,1,101650,2025-03-31 04:00:29.000,2025-03-31 04:00:29.000,1
1667614,conversation_resolved,1,6,12,100941,2025-04-29 13:44:16.000,2025-04-29 13:44:16.000,2
1665650,conversation_resolved,5,6,14,100230,2025-05-01 08:42:15.000,2025-05-01 08:42:15.000,2
1667599,conversation_created,1,2,1,100937,2025-05-31 12:00:31.000,2025-05-31 12:00:31.000,1
1672967,conversation_assignment_changed,1,6,,102885,2025-02-25 08:42:19.000,2025-02-25 08:42:19.000,2
1668179,conversation_created,1,117,1,101147,2025-03-10 03:33:38.000,2025-03-10 03:33:38.000,1
1677919,conversation_opened,1,118,11,104702,2025-04-08 12:41:05.000,2025-04-08 12:41:05.000,2
1670320,conversation_resolved,1,6,11,101924,2025-03-10 09:26:54.000,2025-03-10 09:26:54.000,3
1666702,conversation_resolved,1,2,11,100610,2025-04-21 00:45:02.000,2025-04-21 00:45:02.000,2
1668242,conversation_assignment_changed,1,117,,101169,2025-03-16 03:49:00.000,2025-03-16 03:49:00.000,2
1665081,conversation_resolved,5,117,1,100027,2025-01-20 09:48:16.000,2025-01-20 09:48:16.000,2
1674672,conversation_resolved,2,117,1,103526,2025-03-12 10:39:04.000,2025-03-12 10:39:04.000,1
1673838,conversation_created,1,117,1,103208,2025-02-04 06:22:17.000,2025-02-04 06:22:17.000,3
1677838,conversation_assignment_changed,1,117,11,104672,2025-03-31 17:22:59.000,2025-03-31 17:22:59.000,1
1665672,conversation_resolved,1,2,14,100240,2025-02-08 07:56:31.000,2025-02-08 07:56:31.000,1
1669404,conversation_resolved,1,117,1,101589,2025-01-31 12:32:45.000,2025-01-31 12:32:45.000,1
1665436,conversation_created,1,118,1,100155,2025-05-20 00:12:50.000,2025-05-20 00:12:50.000,1
1666233,conversation_resolved,1,118,11,100442,2025-01-08 05:03:10.000,2025-01-08 05:03:10.000,2
1668525,conversation_opened,1,118,14,101270,2025-05-25 10:44:06.000,2025-05-25 10:44:06.000,1
1677082,conversation_resolved,5,117,14,104389,2025-04-15 11:56:27.000,2025-04-15 11:56:27.000,2
1676329,conversation_resolved,5,2,1,104112,2025-04-07 18:30:44.000,2025-04-07 18:30:44.000,2
1669386,conversation_created,1,2,1,101583,2025-05-08 08:32:52.000,2025-05-08 08:32:52.000,3
1669329,conversation_resolved,1,6,14,101563,2025-04-18 04:24:15.000,2025-04-18 04:24:15.000,1
1675045,conversation_opened,1,118,11,103656,2025-01-16 05:00:19.000,2025-01-16 05:00:19.000,2
1668400,conversation_resolved,1,118,1,101225,2025-01-18 11:45:32.000,2025-01-18 11:45:32.000,1
1674718,conversation_resolved,1,117,14,103538,2025-03-17 22:59:09.000,2025-03-17 22:59:09.000,2
1676839,conversation_created,5,6,1,104295,2025-04-02 13:33:50.000,2025-04-02 13:33:50.000,2
1676634,conversation_resolved,1,117,1,104224,2025-01-04 14:10:21.000,2025-01-04 14:10:21.000,2
1666476,conversation_created,1,6,1,100528,2025-03-29 03:44:48.000,2025-03-29 03:44:48.000,2
1666958,conversation_resolved,1,117,12,100703,2025-05-15 13:21:42.000,2025-05-15 13:21:42.000,1
1673754,conversation_assignment_changed,1,6,,103175,2025-05-21 07:03:05.000,2025-05-21 07:03:05.000,2
1669035,conversation_created,1,2,1,101455,2025-01-26 06:25:09.000,2025-01-26 06:25:09.000,2
1667286,conversation_resolved,1,6,1,100817,2025-02-06 00:25:58.000,2025-02-06 00:25:58.000,2
1674323,conversation_resolved,2,117,10,103395,2025-05-08 00:49:50.000,2025-05-08 00:49:50.000,1
1674565,conversation_resolved,1,2,1,103487,2025-01-26 21:56:59.000,2025-01-26 21:56:59.000,1
1674639,conversation_assignment_changed,1,117,,103515,2025-05-08 00:10:45.000,2025-05-08 00:10:45.000,2
1668301,conversation_resolved,2,118,1,101191,2025-04-27 20:23:53.000,2025-04-27 20:23:53.000,1
1667800,conversation_resolved,2,6,1,101011,2025-01-27 17:00:12.000,2025-01-27 17:00:12.000,1
1665473,conversation_resolved,5,6,1,100166,2025-05-10 03:49:25.000,2025-05-10 03:49:25.000,2
1671860,conversation_created,1,117,1,102472,2025-02-28 15:11:34.000,2025-02-28 15:11:34.000,2
1674272,conversation_created,1,117,1,103377,2025-02-07 12:21:23.000,2025-02-07 12:21:23.000,2
1678549,conversation_assignment_changed,5,6,12,104925,2025-04-14 07:19:51.000,2025-04-14 07:19:51.000,2
1669581,conversation_created,1,2,1,101659,2025-01-25 16:15:20.000,2025-01-25 16:15:20.000,3
1672165,conversation_assignment_changed,5,118,,102588,2025-05-04 16:33:10.000,2025-05-04 16:33:10.000,2
1670915,conversation_resolved,1,6,1,102133,2025-01-20 20:26:55.000,2025-01-20 20:26:55.000,2
1669145,conversation_resolved,1,6,13,101493,2025-01-05 10:40:17.000,2025-01-05 10:40:17.000,3
1673885,conversation_assignment_changed,1,6,,103224,2025-04-19 18:32:55.000,2025-04-19 18:32:55.000,1
1672513,conversation_created,5,117,1,102717,2025-01-14 00:35:04.000,2025-01-14 00:35:04.000,2
1667461,conversation_created,1,6,1,100886,2025-04-12 14:53:40.000,2025-04-12 14:53:40.000,2
1667521,conversation_resolved,1,6,10,100908,2025-03-10 05:16:34.000,2025-03-10 05:16:34.000,2
1678153,conversation_created,5,6,1,104784,2025-05-07 03:34:42.000,2025-05-07 03:34:42.000,2
1672934,conversation_assignment_changed,1,118,,102872,2025-03-13 04:15:58.000,2025-03-13 04:15:58.000,3
1669463,conversation_resolved,1,118,1,101611,2025-01-24 09:27:54.000,2025-01-24 09:27:54.000,3
1676521,conversation_created,1,6,1,104180,2025-05-21 05:34:44.000,2025-05-21 05:34:44.000,3
1675214,conversation_created,1,118,1,103717,2025-04-02 17:29:09.000,2025-04-02 17:29:09.000,3
1666219,conversation_resolved,1,2,1,100437,2025-05-27 10:59:14.000,2025-05-27 10:59:14.000,2
1672236,conversation_resolved,2,117,11,102613,2025-05-13 20:55:41.000,2025-05-13 20:55:41.000,1
1667756,conversation_created,1,118,1,100996,2025-05-31 11:54:06.000,2025-05-31 11:54:06.000,1
1675480,conversation_resolved,1,118,1,103806,2025-01-10 09:25:38.000,2025-01-10 09:25:38.000,1
1674459,conversation_created,1,117,1,103447,2025-03-02 13:30:03.000,2025-03-02 13:30:03.000,3
1671053,conversation_assignment_changed,5,117,11,102186,2025-02-01 09:15:58.000,2025-02-01 09:15:58.000,2
1666848,conversation_assignment_changed,1,6,,100666,2025-04-16 13:02:16.000,2025-04-16 13:02:16.000,1
1667651,conversation_assignment_changed,1,118,14,100955,2025-03-18 16:29:53.000,2025-03-18 16:29:53.000,1
1667647,conversation_assignment_changed,5,2,13,100954,2025-05-14 00:19:58.000,2025-05-14 00:19:58.000,2
1667954,conversation_resolved,2,6,1,101069,2025-04-02 10:07:06.000,2025-04-02 10:07:06.000,1
1674661,conversation_created,1,117,1,103521,2025-02-18 13:19:06.000,2025-02-18 13:19:06.000,1
1669486,conversation_created,1,6,1,101621,2025-04-16 06:24:14.000,2025-04-16 06:24:14.000,2
1665922,conversation_resolved,1,2,10,100328,2025-02-07 20:04:17.000,2025-02-07 20:04:17.000,2
1673262,conversation_resolved,1,117,1,102989,2025-02-27 00:24:47.000,2025-02-27 00:24:47.000,2
1669781,conversation_created,1,118,1,101733,2025-04-03 06:27:47.000,2025-04-03 06:27:47.000,1
1673005,conversation_created,5,2,1,102897,2025-01-18 05:04:19.000,2025-01-18 05:04:19.000,2
1675004,conversation_created,1,2,1,103641,2025-03-02 01:24:03.000,2025-03-02 01:24:03.000,3
1672191,conversation_resolved,5,2,10,102595,2025-01-28 23:12:23.000,2025-01-28 23:12:23.000,2
1673812,conversation_resolved,2,2,1,103198,2025-03-25 11:25:01.000,2025-03-25 11:25:01.000,1
1667684,conversation_created,1,2,1,100969,2025-01-02 14:47:17.000,2025-01-02 14:47:17.000,2
1674644,conversation_created,1,118,1,103517,2025-05-03 17:53:39.000,2025-05-03 17:53:39.000,3
1666624,conversation_created,5,118,1,100584,2025-05-01 14:58:55.000,2025-05-01 14:58:55.000,2
1677982,conversation_resolved,1,6,1,104723,2025-01-08 17:19:13.000,2025-01-08 17:19:13.000,1
1666592,conversation_resolved,1,2,1,100570,2025-05-11 03:57:48.000,2025-05-11 03:57:48.000,2
1672340,conversation_created,1,117,1,102652,2025-01-13 11:31:29.000,2025-01-13 11:31:29.000,3
1669385,conversation_resolved,1,2,1,101582,2025-02-10 11:16:55.000,2025-02-10 11:16:55.000,1
1665886,conversation_opened,2,118,11,100318,2025-03-15 11:23:39.000,2025-03-15 11:23:39.000,1
1673362,conversation_resolved,1,118,10,103028,2025-05-11 03:11:10.000,2025-05-11 03:11:10.000,2
1677188,conversation_created,1,6,1,104426,2025-02-18 13:44:10.000,2025-02-18 13:44:10.000,2
1669128,conversation_opened,5,6,10,101487,2025-03-15 03:58:21.000,2025-03-15 03:58:21.000,2
1668013,conversation_resolved,1,117,1,101089,2025-04-21 14:41:01.000,2025-04-21 14:41:01.000,1
1676604,conversation_resolved,1,118,1,104213,2025-01-03 15:04:07.000,2025-01-03 15:04:07.000,3
1673192,conversation_created,5,2,1,102967,2025-01-10 08:44:52.000,2025-01-10 08:44:52.000,2
1667746,conversation_resolved,5,117,15,100992,2025-02-14 23:23:38.000,2025-02-14 23:23:38.000,2
1678559,conversation_created,5,118,1,104929,2025-01-15 06:13:12.000,2025-01-15 06:13:12.000,2
1677126,conversation_resolved,1,118,1,104402,2025-05-01 23:44:14.000,2025-05-01 23:44:14.000,2
1676554,conversation_assignment_changed,5,2,14,104191,2025-02-02 18:17:03.000,2025-02-02 18:17:03.000,2
1670983,conversation_resolved,1,2,1,102160,2025-05-30 08:22:05.000,2025-05-30 08:22:05.000,1
1674838,conversation_assignment_changed,1,2,15,103582,2025-01-13 06:28:45.000,2025-01-13 06:28:45.000,2
1672820,conversation_assignment_changed,1,118,10,102832,2025-03-10 03:07:03.000,2025-03-10 03:07:03.000,2
1670931,conversation_resolved,1,117,12,102139,2025-03-04 23:22:49.000,2025-03-04 23:22:49.000,2
1673190,conversation_assignment_changed,2,117,15,102966,2025-03-02 09:52:12.000,2025-03-02 09:52:12.000,1
1665252,conversation_resolved,1,118,1,100092,2025-05-28 11:12:35.000,2025-05-28 11:12:35.000,3
1670341,conversation_assignment_changed,1,2,,101932,2025-05-30 07:17:41.000,2025-05-30 07:17:41.000,2
1669726,conversation_assignment_changed,2,2,14,101713,2025-01-09 14:02:26.000,2025-01-09 14:02:26.000,1
1676902,conversation_assignment_changed,2,6,11,104322,2025-01-28 02:33:01.000,2025-01-28 02:33:01.000,1
1677784,conversation_resolved,1,118,1,104654,2025-01-12 19:34:50.000,2025-01-12 19:34:50.000,1
1673020,conversation_created,1,6,1,102901,2025-02-21 16:39:17.000,2025-02-21 16:39:17.000,2
1674186,conversation_resolved,5,117,1,103342,2025-03-05 16:44:53.000,2025-03-05 16:44:53.000,2
1669594,conversation_assignment_changed,1,117,12,101665,2025-02-08 11:56:55.000,2025-02-08 11:56:55.000,1
1672226,conversation_created,1,6,1,102610,2025-02-02 18:46:11.000,2025-02-02 18:46:11.000,1
1673101,conversation_resolved,2,118,1,102932,2025-02-24 15:46:48.000,2025-02-24 15:46:48.000,1
1675294,conversation_assignment_changed,1,2,,103744,2025-04-18 21:23:01.000,2025-04-18 21:23:01.000,2
1678346,conversation_resolved,2,118,1,104851,2025-03-25 07:57:02.000,2025-03-25 07:57:02.000,1
1671085,conversation_assignment_changed,5,117,14,102199,2025-05-21 11:03:01.000,2025-05-21 11:03:01.000,2
1670949,conversation_resolved,1,118,14,102145,2025-03-23 04:41:48.000,2025-03-23 04:41:48.000,2
1674399,conversation_assignment_changed,2,117,,103424,2025-04-11 14:49:22.000,2025-04-11 14:49:22.000,1
1667824,conversation_resolved,2,117,12,101019,2025-01-29 04:27:53.000,2025-01-29 04:27:53.000,1
1669218,conversation_created,5,6,1,101525,2025-03-07 00:34:05.000,2025-03-07 00:34:05.000,2
1677304,conversation_resolved,1,2,1,104471,2025-03-03 05:05:06.000,2025-03-03 05:05:06.000,3
1673468,conversation_created,5,118,1,103071,2025-05-15 03:20:34.000,2025-05-15 03:20:34.000,2
1667962,conversation_assignment_changed,2,118,,101071,2025-05-11 10:58:44.000,2025-05-11 10:58:44.000,1
1673867,conversation_assignment_changed,5,117,13,103217,2025-04-16 21:03:38.000,2025-04-16 21:03:38.000,2
1666209,conversation_created,1,118,1,100434,2025-03-22 21:08:09.000,2025-03-22 21:08:09.000,3
1668468,conversation_created,1,118,1,101249,2025-05-27 20:53:04.000,2025-05-27 20:53:04.000,1
1677320,conversation_resolved,1,6,1,104479,2025-01-11 06:41:27.000,2025-01-11 06:41:27.000,3
1678130,conversation_created,1,117,1,104777,2025-01-05 15:29:47.000,2025-01-05 15:29:47.000,2
1669648,conversation_resolved,2,118,1,101688,2025-03-31 17:56:20.000,2025-03-31 17:56:20.000,1
1675613,conversation_assignment_changed,5,6,,103857,2025-06-10 11:28:55.000,2025-06-10 11:28:55.000,2
1672429,conversation_assignment_changed,1,118,10,102687,2025-04-04 11:06:32.000,2025-04-04 11:06:32.000,1
1665005,conversation_resolved,1,117,1,100002,2025-03-17 06:53:21.000,2025-03-17 06:53:21.000,3
1676747,conversation_resolved,5,6,1,104262,2025-05-27 12:52:13.000,2025-05-27 12:52:13.000,2
1674225,conversation_resolved,1,2,15,103356,2025-04-14 13:17:03.000,2025-04-14 13:17:03.000,1
1668001,conversation_created,1,118,1,101084,2025-02-15 15:18:01.000,2025-02-15 15:18:01.000,1
1672928,conversation_created,1,117,1,102871,2025-03-30 01:17:58.000,2025-03-30 01:17:58.000,3
1665489,conversation_assignment_changed,5,117,10,100172,2025-05-07 11:18:30.000,2025-05-07 11:18:30.000,2
1669054,conversation_resolved,5,118,14,101461,2025-05-14 10:03:02.000,2025-05-14 10:03:02.000,2
1674417,conversation_resolved,1,117,1,103432,2025-02-27 02:51:58.000,2025-02-27 02:51:58.000,3
1665956,conversation_created,1,6,1,100341,2025-02-09 17:15:40.000,2025-02-09 17:15:40.000,3
1669833,conversation_resolved,5,2,1,101750,2025-05-11 06:51:26.000,2025-05-11 06:51:26.000,2
1667028,conversation_resolved,1,118,1,100724,2025-05-09 17:57:35.000,2025-05-09 17:57:35.000,2
1665507,conversation_assignment_changed,1,118,13,100179,2025-01-15 05:02:02.000,2025-01-15 05:02:02.000,2
1670750,conversation_resolved,1,6,1,102076,2025-01-30 03:35:11.000,2025-01-30 03:35:11.000,1
1669383,conversation_resolved,1,117,1,101581,2025-02-23 04:02:13.000,2025-02-23 04:02:13.000,2
1666780,conversation_assignment_changed,1,2,11,100637,2025-04-12 18:41:11.000,2025-04-12 18:41:11.000,3
1667339,conversation_resolved,5,6,12,100835,2025-04-24 04:23:37.000,2025-04-24 04:23:37.000,2
1671017,conversation_assignment_changed,1,6,,102175,2025-05-29 22:53:14.000,2025-05-29 22:53:14.000,3
1678195,conversation_assignment_changed,5,117,11,104799,2025-02-12 04:50:17.000,2025-02-12 04:50:17.000,2
1677249,conversation_created,1,117,1,104450,2025-05-31 23:38:09.000,2025-05-31 23:38:09.000,3
1674828,conversation_created,1,6,1,103579,2025-03-11 14:23:28.000,2025-03-11 14:23:28.000,1
1672673,conversation_assignment_changed,1,6,11,102778,2025-03-24 13:31:38.000,2025-03-24 13:31:38.000,3
1671785,conversation_resolved,1,2,1,102447,2025-03-09 18:41:05.000,2025-03-09 18:41:05.000,3
1671319,conversation_created,1,118,1,102284,2025-01-09 01:41:25.000,2025-01-09 01:41:25.000,3
1678382,conversation_resolved,1,2,1,104864,2025-05-09 18:03:13.000,2025-05-09 18:03:13.000,1
1676275,conversation_assignment_changed,2,117,14,104090,2025-01-20 16:08:00.000,2025-01-20 16:08:00.000,1
1673076,conversation_resolved,2,118,1,102922,2025-01-03 12:42:44.000,2025-01-03 12:42:44.000,1
1675381,conversation_opened,5,118,10,103774,2025-05-31 23:44:33.000,2025-05-31 23:44:33.000,2
1675973,conversation_resolved,2,118,12,103986,2025-05-23 16:34:55.000,2025-05-23 16:34:55.000,1
1667943,conversation_created,1,117,1,101065,2025-03-21 19:49:53.000,2025-03-21 19:49:53.000,1
1665596,conversation_created,1,118,1,100209,2025-05-14 19:59:30.000,2025-05-14 19:59:30.000,2
1674403,conversation_resolved,1,118,1,103425,2025-02-15 01:15:36.000,2025-02-15 01:15:36.000,1
1675299,conversation_created,1,118,1,103746,2025-04-29 02:03:29.000,2025-04-29 02:03:29.000,3
1675089,conversation_created,2,118,1,103672,2025-01-22 11:29:05.000,2025-01-22 11:29:05.000,1
1678604,conversation_resolved,1,6,1,104945,2025-03-24 09:13:23.000,2025-03-24 09:13:23.000,2
1667515,conversation_resolved,5,2,1,100906,2025-02-19 12:33:01.000,2025-02-19 12:33:01.000,2
1669003,conversation_assignment_changed,1,6,,101444,2025-03-19 10:00:45.000,2025-03-19 10:00:45.000,2
1675601,conversation_created,1,118,1,103854,2025-05-01 06:39:53.000,2025-05-01 06:39:53.000,3
1669596,conversation_created,5,6,1,101666,2025-03-17 20:06:05.000,2025-03-17 20:06:05.000,2
1669233,conversation_assignment_changed,2,6,15,101531,2025-05-22 17:04:37.000,2025-05-22 17:04:37.000,1
1668478,conversation_resolved,5,117,10,101252,2025-01-07 07:34:15.000,2025-01-07 07:34:15.000,2
1677843,conversation_created,2,117,1,104674,2025-03-11 15:16:16.000,2025-03-11 15:16:16.000,1
1669328,conversation_assignment_changed,1,6,14,101563,2025-04-16 00:20:15.000,2025-04-16 00:20:15.000,1
1668715,conversation_resolved,2,2,1,101338,2025-05-13 09:58:41.000,2025-05-13 09:58:41.000,1
1665237,conversation_assignment_changed,1,118,,100088,2025-05-29 12:01:20.000,2025-05-29 12:01:20.000,2
1677762,conversation_resolved,1,2,1,104648,2025-05-16 10:33:58.000,2025-05-16 10:33:58.000,2
1670975,conversation_created,2,6,1,102157,2025-03-10 09:45:50.000,2025-03-10 09:45:50.000,1
1675468,conversation_resolved,1,2,1,103801,2025-02-18 14:38:49.000,2025-02-18 14:38:49.000,2
1667212,conversation_created,5,117,1,100792,2025-01-18 19:55:27.000,2025-01-18 19:55:27.000,2
1673093,conversation_resolved,2,6,1,102928,2025-04-12 09:26:30.000,2025-04-12 09:26:30.000,1
1675484,conversation_resolved,1,6,1,103808,2025-03-01 03:33:48.000,2025-03-01 03:33:48.000,2
1666941,conversation_resolved,2,118,12,100698,2025-05-07 23:25:20.000,2025-05-07 23:25:20.000,1
1665708,conversation_assignment_changed,1,2,,100251,2025-05-15 12:16:48.000,2025-05-15 12:16:48.000,3
1673864,conversation_created,5,117,1,103217,2025-04-08 18:44:33.000,2025-04-08 18:44:33.000,2
1675345,conversation_created,1,118,1,103761,2025-01-12 10:54:44.000,2025-01-12 10:54:44.000,2
1677189,conversation_resolved,1,6,1,104426,2025-02-18 14:34:46.000,2025-02-18 14:34:46.000,2
1672706,conversation_resolved,2,118,14,102790,2025-02-25 00:33:50.000,2025-02-25 00:33:50.000,1
1672338,conversation_assignment_changed,1,117,11,102651,2025-04-06 16:27:22.000,2025-04-06 16:27:22.000,2
1671354,conversation_assignment_changed,1,6,11,102293,2025-05-14 15:34:48.000,2025-05-14 15:34:48.000,1
1678379,conversation_created,1,2,1,104863,2025-03-20 03:26:42.000,2025-03-20 03:26:42.000,2
1673967,conversation_assignment_changed,1,6,13,103258,2025-01-24 18:54:07.000,2025-01-24 18:54:07.000,3
1673823,conversation_assignment_changed,2,117,,103204,2025-01-10 11:06:58.000,2025-01-10 11:06:58.000,1
1678206,conversation_resolved,2,6,1,104803,2025-02-24 00:54:30.000,2025-02-24 00:54:30.000,1
1673455,conversation_resolved,1,117,11,103065,2025-05-28 08:54:38.000,2025-05-28 08:54:38.000,1
1667685,conversation_assignment_changed,1,2,11,100969,2025-01-02 15:25:53.000,2025-01-02 15:25:53.000,2
1669783,conversation_opened,1,118,13,101733,2025-04-10 08:52:27.000,2025-04-10 08:52:27.000,1
1677347,conversation_assignment_changed,2,117,,104490,2025-01-18 13:55:58.000,2025-01-18 13:55:58.000,1
1676226,conversation_created,2,6,1,104070,2025-03-19 17:13:46.000,2025-03-19 17:13:46.000,1
1670142,conversation_created,1,118,1,101862,2025-02-23 04:59:33.000,2025-02-23 04:59:33.000,3
1678613,conversation_assignment_changed,5,6,13,104949,2025-05-21 10:59:16.000,2025-05-21 10:59:16.000,2
1675411,conversation_opened,1,2,15,103782,2025-05-25 20:40:34.000,2025-05-25 20:40:34.000,3
1668076,conversation_assignment_changed,1,6,,101111,2025-01-10 10:23:28.000,2025-01-10 10:23:28.000,3
1671974,conversation_resolved,1,118,1,102513,2025-05-25 03:14:24.000,2025-05-25 03:14:24.000,3
1666835,conversation_assignment_changed,5,6,,100661,2025-01-17 07:37:40.000,2025-01-17 07:37:40.000,2
1676048,conversation_resolved,1,117,1,104010,2025-01-18 07:47:34.000,2025-01-18 07:47:34.000,3
1678520,conversation_created,5,2,1,104914,2025-02-27 05:36:42.000,2025-02-27 05:36:42.000,2
1673396,conversation_created,1,2,1,103042,2025-05-09 11:13:05.000,2025-05-09 11:13:05.000,1
1678533,conversation_resolved,5,117,1,104919,2025-05-18 13:50:06.000,2025-05-18 13:50:06.000,2
1667573,conversation_resolved,1,117,1,100928,2025-05-20 01:03:45.000,2025-05-20 01:03:45.000,1
1670977,conversation_resolved,2,6,12,102157,2025-03-10 18:28:23.000,2025-03-10 18:28:23.000,1
1674374,conversation_resolved,5,6,15,103414,2025-04-21 09:05:52.000,2025-04-21 09:05:52.000,2
1673255,conversation_created,1,118,1,102986,2025-01-25 21:13:35.000,2025-01-25 21:13:35.000,1
1672669,conversation_created,1,6,1,102777,2025-05-10 15:07:15.000,2025-05-10 15:07:15.000,2
1670784,conversation_created,1,2,1,102087,2025-02-11 11:32:08.000,2025-02-11 11:32:08.000,1
1666069,conversation_created,1,6,1,100380,2025-05-18 07:21:00.000,2025-05-18 07:21:00.000,3
1670661,conversation_assignment_changed,1,6,13,102044,2025-01-13 11:33:54.000,2025-01-13 11:33:54.000,3
1676670,conversation_opened,2,2,14,104238,2025-05-15 13:57:40.000,2025-05-15 13:57:40.000,1
1668859,conversation_created,1,117,1,101394,2025-03-07 18:51:06.000,2025-03-07 18:51:06.000,2
1669107,conversation_resolved,1,117,14,101482,2025-02-06 10:27:21.000,2025-02-06 10:27:21.000,2
1666993,conversation_resolved,5,118,1,100711,2025-05-30 08:57:56.000,2025-05-30 08:57:56.000,2
1678205,conversation_resolved,1,6,1,104802,2025-01-10 22:15:12.000,2025-01-10 22:15:12.000,1
1665341,conversation_assignment_changed,1,117,10,100128,2025-02-20 06:08:26.000,2025-02-20 06:08:26.000,1
1666951,conversation_created,1,117,1,100702,2025-01-11 11:13:54.000,2025-01-11 11:13:54.000,2
1670576,conversation_assignment_changed,2,2,11,102008,2025-03-28 14:20:48.000,2025-03-28 14:20:48.000,1
1672643,conversation_created,5,6,1,102769,2025-01-16 11:25:45.000,2025-01-16 11:25:45.000,2
1668060,conversation_created,1,6,1,101106,2025-04-21 18:15:58.000,2025-04-21 18:15:58.000,2
1677976,conversation_resolved,1,6,15,104720,2025-04-27 00:31:18.000,2025-04-27 00:31:18.000,3
1673605,conversation_assignment_changed,2,2,,103122,2025-03-11 07:01:38.000,2025-03-11 07:01:38.000,1
1677025,conversation_resolved,2,2,13,104366,2025-01-15 15:54:51.000,2025-01-15 15:54:51.000,1
1675583,conversation_resolved,1,6,1,103846,2025-02-08 07:19:32.000,2025-02-08 07:19:32.000,2
1668257,conversation_created,1,118,1,101175,2025-01-02 18:20:56.000,2025-01-02 18:20:56.000,3
1666200,conversation_created,2,2,1,100431,2025-02-08 23:53:35.000,2025-02-08 23:53:35.000,1
1678575,conversation_opened,1,118,15,104934,2025-02-06 15:15:44.000,2025-02-06 15:15:44.000,2
1678353,conversation_resolved,2,117,11,104853,2025-02-25 00:25:24.000,2025-02-25 00:25:24.000,1
1668632,conversation_created,5,118,1,101309,2025-02-27 05:47:59.000,2025-02-27 05:47:59.000,2
1675834,conversation_assignment_changed,1,6,10,103935,2025-04-11 03:15:04.000,2025-04-11 03:15:04.000,3
1668748,conversation_resolved,2,118,15,101351,2025-01-12 18:48:51.000,2025-01-12 18:48:51.000,1
1678400,conversation_resolved,1,2,10,104870,2025-02-22 13:19:23.000,2025-02-22 13:19:23.000,3
